ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2024-10-12T13:00:00+00:00,2459.98000000,21.90000000,True,2302.06447480,13.52292280,13.52292280,2511.42927480
2024-10-12T14:00:00+00:00,2470.32000000,21.90000000,True,2302.11388120,13.57232920,13.57232920,2511.47868120
2024-10-12T15:00:00+00:00,2472.17000000,21.90000000,True,2302.16332460,13.62177260,13.62177260,2511.52812460
2024-10-12T16:00:00+00:00,2469.60000000,21.90000000,True,2302.21271660,13.67116460,13.67116460,2511.57751660
2024-10-12T17:00:00+00:00,2474.22000000,21.90000000,True,2302.26220100,13.72064900,13.72064900,2511.62700100
2024-10-12T18:00:00+00:00,2469.15000000,21.90000000,True,2302.31158400,13.77003200,13.77003200,2511.67638400
2024-10-12T19:00:00+00:00,2470.32000000,21.90000000,True,2302.36099040,13.81943840,13.81943840,2511.72579040
2024-10-12T20:00:00+00:00,2470.00000000,21.90000000,True,2302.41039040,13.86883840,13.86883840,2511.77519040
2024-10-12T21:00:00+00:00,2477.10000000,21.90000000,True,2302.45993240,13.91838040,13.91838040,2511.82473240
2024-10-12T22:00:00+00:00,2487.50000000,21.90000000,True,2302.50968240,13.96813040,13.96813040,2511.87448240
2024-10-12T23:00:00+00:00,2477.11000000,21.90000000,True,2302.55922460,14.01767260,14.01767260,2511.92402460
2024-10-13T00:00:00+00:00,2478.44000000,21.90000000,True,2302.60879340,14.06724140,14.06724140,2511.97359340
2024-10-13T01:00:00+00:00,2466.75000000,21.90000000,True,2302.65812840,14.11657640,14.11657640,2512.02292840
2024-10-13T02:00:00+00:00,2467.40000000,21.90000000,True,2302.70747640,14.16592440,14.16592440,2512.07227640
2024-10-13T03:00:00+00:00,2456.39000000,21.90000000,True,2302.75660420,14.21505220,14.21505220,2512.12140420
2024-10-13T04:00:00+00:00,2461.93000000,21.90000000,True,2302.80584280,14.26429080,14.26429080,2512.17064280
2024-10-13T05:00:00+00:00,2463.10000000,21.90000000,True,2302.85510480,14.31355280,14.31355280,2512.21990480
2024-10-13T06:00:00+00:00,2463.62000000,21.90000000,True,2302.90437720,14.36282520,14.36282520,2512.26917720
2024-10-13T07:00:00+00:00,2462.65000000,21.90000000,True,2302.95363020,14.41207820,14.41207820,2512.31843020
2024-10-13T08:00:00+00:00,2461.08000000,21.90000000,True,2303.00285180,14.46129980,14.46129980,2512.36765180
2024-10-13T09:00:00+00:00,2466.67000000,21.90000000,True,2303.05218520,14.51063320,14.51063320,2512.41698520
2024-10-13T10:00:00+00:00,2462.22000000,21.90000000,True,2303.10142960,14.55987760,14.55987760,2512.46622960
2024-10-13T11:00:00+00:00,2457.90000000,21.90000000,True,2303.15058760,14.60903560,14.60903560,2512.51538760
2024-10-13T12:00:00+00:00,2464.56000000,21.90000000,True,2303.19987880,14.65832680,14.65832680,2512.56467880
2024-10-13T13:00:00+00:00,2462.23000000,21.90000000,True,2303.24912340,14.70757140,14.70757140,2512.61392340
2024-10-13T14:00:00+00:00,2445.78000000,21.90000000,True,2303.29803900,14.75648700,14.75648700,2512.66283900
2024-10-13T15:00:00+00:00,2438.78000000,21.90000000,True,2303.34681460,14.80526260,14.80526260,2512.71161460
2024-10-13T16:00:00+00:00,2453.71000000,21.90000000,True,2303.39588880,14.85433680,14.85433680,2512.76068880
2024-10-13T17:00:00+00:00,2445.12000000,21.90000000,True,2303.44479120,14.90323920,14.90323920,2512.80959120
2024-10-13T18:00:00+00:00,2443.94000000,21.90000000,True,2303.49367000,14.95211800,14.95211800,2512.85847000
2024-10-13T19:00:00+00:00,2455.07000000,21.90000000,True,2303.54277140,15.00121940,15.00121940,2512.90757140
2024-10-13T20:00:00+00:00,2457.43000000,21.90000000,True,2303.59192000,15.05036800,15.05036800,2512.95672000
2024-10-13T21:00:00+00:00,2464.15000000,21.90000000,True,2303.64120300,15.09965100,15.09965100,2513.00600300
2024-10-13T22:00:00+00:00,2464.72000000,21.90000000,True,2303.69049740,15.14894540,15.14894540,2513.05529740
2024-10-13T23:00:00+00:00,2466.40000000,21.90000000,True,2303.73982540,15.19827340,15.19827340,2513.10462540
2024-10-14T00:00:00+00:00,2452.85000000,21.90000000,True,2303.78888240,15.24733040,15.24733040,2513.15368240
2024-10-14T01:00:00+00:00,2451.52000000,21.90000000,True,2303.83791280,15.29636080,15.29636080,2513.20271280
2024-10-14T02:00:00+00:00,2449.78000000,21.90000000,True,2303.88690840,15.34535640,15.34535640,2513.25170840
2024-10-14T03:00:00+00:00,2517.45000000,21.90000000,True,2303.93725740,15.39570540,15.39570540,2513.30205740
2024-10-14T04:00:00+00:00,2538.12000000,21.90000000,True,2303.98801980,15.44646780,15.44646780,2513.35281980
2024-10-14T05:00:00+00:00,2527.99000000,21.90000000,True,2304.03857960,15.49702760,15.49702760,2513.40337960
2024-10-14T06:00:00+00:00,2527.93000000,21.90000000,True,2304.08913820,15.54758620,15.54758620,2513.45393820
2024-10-14T07:00:00+00:00,2532.90000000,21.90000000,True,2304.13979620,15.59824420,15.59824420,2513.50459620
2024-10-14T08:00:00+00:00,2521.68000000,21.90000000,True,2304.19022980,15.64867780,15.64867780,2513.55502980
2024-10-14T09:00:00+00:00,2532.98000000,21.90000000,True,2304.24088940,15.69933740,15.69933740,2513.60568940
2024-10-14T10:00:00+00:00,2538.71000000,21.90000000,True,2304.29166360,15.75011160,15.75011160,2513.65646360
2024-10-14T11:00:00+00:00,2535.29000000,21.90000000,True,2304.34236940,15.80081740,15.80081740,2513.70716940
2024-10-14T12:00:00+00:00,2553.23000000,21.90000000,True,2304.39343400,15.85188200,15.85188200,2513.75823400
2024-10-14T13:00:00+00:00,2566.22000000,21.90000000,True,2304.44475840,15.90320640,15.90320640,2513.80955840
2024-10-14T14:00:00+00:00,2619.32000000,21.90000000,True,2304.49714480,15.95559280,15.95559280,2513.86194480
2024-10-14T15:00:00+00:00,2633.46000000,21.90000000,True,2304.54981400,16.00826200,16.00826200,2513.91461400
